brand,tier,year,season,dispersion_mean,dispersion_std,lab_entropy_mean,mean_L,saturation_mean,saturation_std,value_mean,hue_conc_mean,hue_mean,n_images,ARI_raw,ARI,vix_annual_mean,gdp_growth_world,recession,ecb_rate,eu_gdp_growth,eu_recession,vix_z,gdp_z,ecb_z,eu_gdp_z,vix_z_lag1,gdp_z_lag1,recession_lag1,ecb_z_lag1,eu_gdp_z_lag1,eu_recession_lag1,cd_change
Lacoste,Fast Fashion,2013,Spring,22.973568439483643,7.742550325704429,2.344918003663312,50.72854671478272,0.3206187571215133,0.2266113413189493,0.5641660254153733,0.5898376553340959,0.4970825927787615,30,0.1515782243820837,0.0856566922237495,14.23,2.88814205849093,0,0.0,-0.0330405739034347,1,-0.8607702213878698,0.09263796379717743,-0.2953071675491711,-0.41734101641347954,-0.28927402711483224,0.016839302390280763,0.0,-0.1773796833435711,-0.6833741836503191,1.0,0
Lacoste,Fast Fashion,2014,Fall,18.156631565093996,7.215462268366533,1.7579461610969884,27.52894965807597,0.3558444838646178,0.1577402311102066,0.325555038495548,0.8125664015337843,0.4655726749803716,30,0.0687062648020397,0.0388258366396814,14.18,3.13301748764181,0,-0.09,1.63272217207499,0,-0.8687743697670443,0.2109133844636149,-0.3769492719992019,0.18856871566085162,-0.8607702213878698,0.09263796379717743,0.0,-0.2953071675491711,-0.41734101641347954,1.0,0
Lacoste,Fast Fashion,2014,Spring,20.514091623240503,5.767779915782554,1.8391471174051444,50.75806394116632,0.3587559711861199,0.1776855377986524,0.5396987236212489,0.7786265802069482,0.333204373824121,29,-0.7946572397858193,-0.4490599549453074,14.18,3.13301748764181,0,-0.09,1.63272217207499,0,-0.8687743697670443,0.2109133844636149,-0.3769492719992019,0.18856871566085162,-0.8607702213878698,0.09263796379717743,0.0,-0.2953071675491711,-0.41734101641347954,1.0,0
Lacoste,Fast Fashion,2015,Fall,26.555194664001466,6.951170908796807,1.8484645891917575,39.47364819844564,0.4184337177070168,0.2418759010171634,0.461713212228318,0.7093546777619752,0.4610357709372649,30,0.8201108845421623,0.4634437823305056,16.67,3.11378907834427,0,-0.21,2.3719530456017,0,-0.4701677804841689,0.20162601657089038,-0.4858054112659096,0.4574588571897126,-0.8687743697670443,0.2109133844636149,0.0,-0.3769492719992019,0.18856871566085162,0.0,0
Lacoste,Fast Fashion,2015,Spring,30.85102377266719,11.2461709440525,2.0629851241833497,51.53067010024498,0.3834518397805955,0.2276477487690182,0.5842975071357435,0.652062200437657,0.4606541421430201,29,0.3446700000401533,0.1947726478031546,16.67,3.11378907834427,0,-0.21,2.3719530456017,0,-0.4701677804841689,0.20162601657089038,-0.4858054112659096,0.4574588571897126,-0.8687743697670443,0.2109133844636149,0.0,-0.3769492719992019,0.18856871566085162,0.0,0
Lacoste,Fast Fashion,2016,Fall,24.814695898691813,8.370385283020365,1.850295004051656,27.357972145080566,0.5107280281107252,0.214468539046182,0.3468860234702005,0.6950111731083543,0.4890868379390294,30,1.4926708131996616,0.8435066775510386,15.83,2.7935920724707,0,-0.38,1.91998029828646,0,-0.6046374732542956,0.046970093364745724,-0.6400182752270788,0.29305688164317606,-0.4701677804841689,0.20162601657089038,0.0,-0.4858054112659096,0.4574588571897126,0.0,0
Lacoste,Fast Fashion,2016,Spring,31.389821710257696,8.931501341498658,2.165006322775223,53.51165896448596,0.3835838149532932,0.2426090613635021,0.6175597141352964,0.6046945670465976,0.4007129677450083,29,0.4810945652296395,0.271866023450164,15.83,2.7935920724707,0,-0.38,1.91998029828646,0,-0.6046374732542956,0.046970093364745724,-0.6400182752270788,0.29305688164317606,-0.4701677804841689,0.20162601657089038,0.0,-0.4858054112659096,0.4574588571897126,0.0,0
Lacoste,Fast Fashion,2017,Fall,18.458900006612144,6.490135976961023,1.8321338031643093,27.398291238149007,0.3227485842542723,0.1307322602894744,0.3301014465087714,0.6442173984749721,0.4766901673920142,30,0.0039673006298046,0.0022419173360262,11.09,3.45183009055702,0,-0.4,2.81811045546294,0,-1.3634307396000096,0.36490063771442877,-0.6581609651048634,0.6197455437689686,-0.6046374732542956,0.046970093364745724,0.0,-0.6400182752270788,0.29305688164317606,0.0,0
Lacoste,Fast Fashion,2017,Spring,30.08172314255326,6.421108819234313,1.920712029174125,47.74859838132505,0.4018669253628769,0.2256736936967157,0.55827045095129,0.6576374244358083,0.5668904291376282,27,0.4124034390823534,0.233048741648067,11.09,3.45183009055702,0,-0.4,2.81811045546294,0,-1.3634307396000096,0.36490063771442877,-0.6581609651048634,0.6197455437689686,-0.6046374732542956,0.046970093364745724,0.0,-0.6400182752270788,0.29305688164317606,0.0,0
Lacoste,Fast Fashion,2018,Fall,24.977941184208312,7.055515039165591,2.451042939122065,37.60308357764934,0.3115947245870684,0.1649667991648558,0.4200121790112221,0.6098470322443281,0.4845478274555202,29,0.538392558025968,0.3042450578002579,16.64,3.27395826417857,0,-0.4,2.0464201274383,0,-0.4749702695116736,0.2789881181832994,-0.6581609651048634,0.3390484991108342,-1.3634307396000096,0.36490063771442877,0.0,-0.6581609651048634,0.6197455437689686,0.0,0
